incident_id,disaster_type,incident_type,people_affected,people_trapped,injured_people,missing_people,children_affected,elderly_affected,water_level_m,flooded_area_percent,road_status,house_damage,evacuation_route_available,power_available,communication_available,medical_required,medical_severity,ambulance_required,latitude,longitude,nearest_hospital_km,nearest_shelter_km,nearest_rescue_team_km,population_density,priority
UKD-005478,Landslide,Waterlogging,3,0,0,1,1,1,0.88,23.3,Open,Moderate,0,1,0,0,None,0,30.581901,78.404432,6.75,7.62,5.98,611,P3
UKD-003779,Flood,Flooded Road,21,11,2,3,2,3,3.71,88.05,Blocked,Minor,0,0,1,1,Moderate,1,30.018652,78.16029,1.57,3.64,2.39,2965,P2
UKD-005350,Flood,Flooded Road,48,16,2,0,10,5,3.74,97.11,Blocked,Moderate,0,0,1,1,Moderate,1,30.276167,78.059506,9.32,7.1,5.88,774,P3
UKD-003094,Flood,Waterlogging,13,3,0,1,3,0,2.26,58.1,Blocked,None,1,0,1,0,None,0,30.772789,78.323069,4.69,18.98,5.85,153,P2
UKD-003156,Flood,Waterlogging,16,1,1,0,4,3,1.92,33.5,Open,Moderate,0,1,1,1,Low,0,29.86601,78.159965,2.93,3.55,3.71,1789,P2
UKD-003202,Cloudburst,Damaged House,200,74,8,2,14,4,2.91,64.98,Blocked,Severe,0,0,1,1,Critical,1,30.317582,78.805584,24.0,5.42,4.99,278,P2
UKD-004840,Landslide,Infrastructure Damage,12,1,2,0,0,1,0.31,6.36,Partially Blocked,Moderate,1,1,1,0,None,0,30.118018,78.977726,17.82,17.67,7.7,162,P3
UKD-001099,Flood,Evacuation Request,136,26,2,4,7,4,3.76,75.38,Open,Minor,1,0,1,1,Critical,1,29.012436,79.576323,10.33,0.79,3.13,2771,P1
UKD-004980,Landslide,Infrastructure Damage,58,29,3,2,11,5,0.26,6.01,Blocked,Minor,0,0,1,1,Moderate,1,29.60466,79.972002,12.11,20.0,17.21,706,P3
UKD-002845,Cloudburst,Infrastructure Damage,17,10,0,1,5,2,2.8,40.57,Blocked,Minor,0,1,1,1,Low,0,30.24036,78.763922,7.54,2.84,1.42,335,P2
UKD-000887,Landslide,Evacuation Request,35,26,6,2,4,3,0.92,15.16,Blocked,Severe,0,0,0,1,Critical,1,30.320148,77.955564,10.85,2.89,2.38,1893,P1
UKD-005919,Earthquake,Damaged House,21,2,0,1,5,2,0.04,0.78,Open,None,0,1,1,0,None,0,30.430133,79.178232,3.77,4.85,6.85,286,P3
UKD-004652,Landslide,Trapped People,88,56,3,1,12,9,0.6,15.52,Blocked,Severe,1,0,1,1,Low,1,30.309196,79.124413,1.4,20.0,8.33,236,P3
UKD-000516,Earthquake,Evacuation Request,47,25,7,2,6,10,0.14,2.09,Partially Blocked,Moderate,0,1,1,1,Low,1,30.452249,78.53004,11.39,20.0,20.24,496,P1
UKD-005785,Landslide,Damaged House,83,34,2,2,11,7,0.54,9.33,Partially Blocked,Severe,0,0,0,1,Critical,1,29.341427,79.514901,6.44,18.67,14.9,375,P3
UKD-001454,Landslide,Infrastructure Damage,117,68,3,5,12,5,1.03,20.59,Blocked,Moderate,0,1,0,1,Critical,1,30.781319,78.381806,11.59,8.0,15.86,623,P1
UKD-003554,Landslide,Damaged House,137,47,3,0,9,10,0.72,14.0,Partially Blocked,Moderate,0,0,1,0,None,0,30.41687,78.03692,8.74,1.34,6.52,1752,P2
UKD-003610,Cloudburst,Waterlogging,30,14,1,1,3,4,2.57,61.29,Blocked,None,0,1,0,0,None,0,30.639074,78.491343,24.01,6.54,12.82,167,P2
UKD-002507,Earthquake,Missing Person,36,12,3,10,5,8,0.09,1.42,Open,Minor,0,0,1,1,Moderate,1,30.06021,78.990475,10.02,4.81,10.37,249,P2
UKD-002995,Landslide,Infrastructure Damage,105,48,2,2,8,5,0.49,12.62,Blocked,Moderate,1,1,1,1,Low,1,29.562918,80.236777,14.16,14.64,14.3,135,P2
UKD-004000,Landslide,Evacuation Request,40,7,5,4,5,1,0.48,7.39,Partially Blocked,Severe,1,0,0,0,None,0,30.363493,78.051975,18.94,2.99,2.02,1047,P2
UKD-005689,Landslide,Infrastructure Damage,115,42,1,0,15,5,0.51,8.47,Blocked,Minor,1,0,1,1,Low,0,30.483039,78.479525,23.53,11.86,6.33,212,P3
UKD-000907,Landslide,Trapped People,42,24,0,1,10,6,0.58,9.59,Partially Blocked,Minor,0,0,1,1,Low,0,30.045642,78.741578,1.89,16.67,15.78,275,P1
UKD-000029,Landslide,Missing Person,43,14,3,10,8,5,0.9,12.19,Blocked,Moderate,1,1,1,1,Low,0,30.440828,79.081926,28.37,9.6,13.41,578,P1
UKD-002508,Flood,Waterlogging,11,0,0,2,2,2,1.7,26.09,Open,None,1,1,1,0,None,0,29.566651,79.549789,16.14,2.63,14.3,590,P2
UKD-002429,Flood,Evacuation Request,77,30,0,1,11,10,2.09,38.92,Partially Blocked,Minor,0,0,1,1,Low,0,30.32735,78.10849,1.5,2.7,3.87,1156,P2
UKD-000763,Landslide,Evacuation Request,82,55,3,2,6,7,0.59,11.89,Blocked,Moderate,0,0,1,1,Low,1,30.277488,79.405932,8.42,6.29,11.86,240,P1
UKD-003748,Cloudburst,Flooded Road,54,11,3,3,8,3,2.5,44.89,Partially Blocked,Minor,0,1,0,1,Low,0,30.251997,77.966502,2.09,1.45,6.65,2427,P2
UKD-000285,Earthquake,Trapped People,200,81,4,2,17,4,0.15,2.37,Blocked,Severe,0,1,1,1,Critical,1,29.061213,79.470054,2.34,1.85,6.42,1121,P1
UKD-000687,Flood,Trapped People,96,57,2,3,4,12,2.2,57.7,Open,Moderate,0,1,0,1,Low,0,29.856314,77.943692,3.74,3.44,2.24,1474,P1
UKD-002354,Flood,Trapped People,200,65,2,1,9,7,3.03,97.53,Partially Blocked,Minor,0,1,1,1,Critical,1,30.063005,78.84928,8.44,8.69,2.07,1193,P2
UKD-004826,Landslide,Injured Person,17,4,4,2,0,2,0.33,6.44,Open,Moderate,1,1,1,0,None,0,30.266994,78.060026,0.83,3.03,3.45,1680,P3
UKD-000022,Flood,Waterlogging,5,0,0,0,1,0,1.36,29.28,Open,None,1,1,1,0,None,0,29.536498,79.584096,3.06,4.34,3.89,526,P1
UKD-002753,Flood,Trapped People,12,9,1,1,2,1,2.33,57.41,Blocked,Minor,1,0,1,1,Critical,1,30.08404,78.76197,1.61,6.11,4.66,1417,P2
UKD-000886,Flood,Evacuation Request,134,43,2,3,6,9,4.11,69.45,Partially Blocked,Moderate,0,1,1,1,Moderate,1,29.415095,79.516704,2.04,15.92,4.4,773,P1
UKD-000918,Landslide,Flooded Road,22,5,2,1,12,2,1.22,18.37,Blocked,None,0,0,1,1,Low,0,30.263484,78.477879,20.04,8.42,10.55,179,P1
UKD-001041,Earthquake,Damaged House,188,39,2,0,8,4,0.16,3.56,Partially Blocked,Moderate,1,0,1,0,None,0,30.395907,78.118509,2.95,5.32,2.62,1979,P1
UKD-001266,Landslide,Damaged House,169,63,6,1,1,4,0.86,13.34,Blocked,Severe,0,0,1,1,Moderate,0,29.551164,79.475674,15.35,7.2,6.45,780,P1
UKD-005188,Flood,Infrastructure Damage,7,0,0,1,1,0,0.43,7.1,Open,None,1,1,1,0,None,0,29.935233,78.058567,2.91,1.9,1.41,1903,P3
UKD-000278,Cloudburst,Missing Person,103,50,4,7,16,10,4.14,53.41,Blocked,Moderate,1,0,1,1,Moderate,1,30.263454,78.043053,3.17,4.5,3.01,2104,P1
UKD-002085,Cloudburst,Damaged House,21,11,1,1,6,3,2.18,34.8,Blocked,Severe,0,1,0,1,Critical,1,29.518542,79.696526,11.53,5.46,8.96,411,P2
UKD-001246,Earthquake,Trapped People,81,69,1,3,9,5,0.16,2.7,Blocked,Moderate,0,0,1,1,Moderate,1,30.279741,78.036419,4.07,3.54,10.49,2328,P1
UKD-002383,Cloudburst,Trapped People,45,39,4,2,8,9,2.45,54.89,Blocked,Moderate,0,0,0,1,Low,0,29.586393,79.619578,12.66,7.05,1.59,374,P2
UKD-000572,Earthquake,Evacuation Request,60,28,3,0,6,8,0.1,2.44,Partially Blocked,Moderate,0,0,1,0,None,0,30.291655,78.885284,23.11,3.76,17.54,414,P1
UKD-001436,Earthquake,Infrastructure Damage,48,19,2,2,11,8,0.2,3.27,Blocked,Moderate,1,1,1,1,Moderate,0,30.413106,78.012044,10.67,5.13,6.16,2965,P1
UKD-003903,Landslide,Trapped People,34,14,1,2,8,5,0.55,13.84,Partially Blocked,Moderate,1,0,1,1,Moderate,1,30.806939,78.576821,7.54,1.94,5.12,144,P2
UKD-001248,Flood,Trapped People,33,24,3,3,6,1,3.35,65.42,Partially Blocked,Severe,0,0,1,1,Moderate,1,30.367907,78.17452,14.09,2.3,2.23,2827,P1
UKD-003527,Cloudburst,Evacuation Request,96,57,2,4,7,4,1.83,38.2,Blocked,Minor,0,1,0,0,None,0,30.84977,79.307419,5.25,7.34,10.06,564,P2
UKD-002515,Flood,Waterlogging,57,5,1,3,6,4,2.44,55.9,Open,Minor,1,1,0,0,None,0,29.925658,78.230626,3.22,2.52,1.79,1252,P2
UKD-001008,Landslide,Missing Person,158,69,4,13,6,2,0.85,12.27,Blocked,Severe,0,0,0,1,Critical,1,30.126772,79.020438,1.65,7.02,13.24,142,P1
UKD-005193,Landslide,Infrastructure Damage,18,0,0,0,2,1,0.24,4.67,Open,Moderate,1,1,1,0,None,0,30.163281,78.759475,9.68,2.79,10.42,572,P3
UKD-002065,Landslide,Injured Person,26,1,8,3,4,6,0.42,8.47,Open,Minor,1,1,1,0,None,0,30.13721,78.096182,3.94,6.13,10.28,3325,P2
UKD-005749,Flood,Flooded Road,31,5,0,1,12,5,1.45,35.31,Partially Blocked,None,1,1,1,0,None,0,30.443114,78.3164,15.65,13.25,10.92,195,P3
UKD-001691,Flood,Infrastructure Damage,57,20,1,2,9,1,2.73,74.47,Partially Blocked,Moderate,1,0,1,1,Moderate,0,30.304609,79.513334,10.16,10.54,13.73,333,P1
UKD-005590,Earthquake,Injured Person,9,3,3,0,3,0,0.04,0.69,Partially Blocked,None,0,1,0,1,Low,0,29.962263,78.124074,4.22,2.66,8.1,3552,P3
UKD-001986,Cloudburst,Flooded Road,27,9,2,2,7,5,3.27,75.13,Blocked,Minor,0,0,1,1,Moderate,1,30.264955,77.968487,1.27,2.87,5.23,3566,P1
UKD-000295,Earthquake,Trapped People,172,89,8,0,5,5,0.17,3.3,Blocked,Severe,0,0,1,1,Moderate,1,29.973711,78.183843,2.37,3.2,7.67,1949,P1
UKD-001548,Earthquake,Trapped People,133,51,5,2,14,3,0.11,2.4,Partially Blocked,Severe,1,0,1,1,Moderate,0,28.968327,79.536904,2.36,2.46,2.75,2474,P1
UKD-002013,Flood,Trapped People,55,29,3,1,10,8,1.52,32.01,Partially Blocked,Moderate,1,1,1,1,Low,1,28.923814,79.579974,4.85,0.57,7.17,4823,P2
UKD-000589,Cloudburst,Missing Person,31,9,4,11,6,5,3.44,75.98,Partially Blocked,Minor,1,1,0,1,Moderate,0,29.011712,79.485752,5.94,0.81,5.45,746,P1
UKD-003330,Cloudburst,Infrastructure Damage,41,8,1,4,5,4,1.89,38.38,Open,Moderate,1,1,1,1,Moderate,1,29.044646,79.576105,2.23,1.85,7.06,1484,P2
UKD-002404,Flood,Flooded Road,167,28,4,0,11,6,2.53,73.13,Blocked,Severe,0,0,0,1,Moderate,0,29.663014,79.757421,24.37,5.73,8.39,361,P2
UKD-002130,Landslide,Damaged House,30,20,2,4,9,2,0.48,8.81,Blocked,Minor,0,1,1,1,Low,0,30.411544,78.713,30.0,14.53,11.17,176,P2
UKD-003999,Flood,Trapped People,53,33,4,2,8,6,3.23,70.78,Partially Blocked,Severe,0,1,1,1,Moderate,1,30.37888,78.062335,1.98,4.29,7.36,1757,P2
UKD-005251,Landslide,Trapped People,19,8,2,1,4,3,0.35,6.37,Blocked,Moderate,1,1,1,1,Moderate,1,30.395319,78.871484,10.99,2.93,25.87,630,P3
UKD-003742,Flood,Evacuation Request,87,21,2,0,6,11,3.02,44.26,Partially Blocked,Minor,1,0,1,1,Critical,1,30.395938,77.906396,5.25,0.99,6.74,1763,P2
UKD-003509,Cloudburst,Infrastructure Damage,156,25,1,1,10,6,2.29,45.31,Partially Blocked,Minor,1,1,0,0,None,0,29.860404,78.104186,8.75,1.77,4.12,2620,P2
UKD-002720,Landslide,Trapped People,28,24,4,0,6,2,0.76,17.82,Blocked,Severe,0,1,1,1,Moderate,1,30.336449,79.019665,27.4,14.18,8.75,266,P2
UKD-005462,Landslide,Infrastructure Damage,13,5,0,1,2,0,0.33,6.8,Blocked,Minor,0,1,1,0,None,0,30.403524,79.226431,16.71,19.21,10.48,242,P3
UKD-005468,Flood,Flooded Road,3,0,1,0,0,0,1.15,18.0,Open,Moderate,1,1,0,0,None,0,28.947433,79.585859,7.84,5.32,1.83,927,P3
UKD-000557,Flood,Trapped People,25,24,1,3,9,4,3.61,97.37,Blocked,Moderate,0,0,0,0,None,0,30.122367,78.728043,3.27,9.2,10.52,416,P1
UKD-002470,Flood,Waterlogging,94,11,0,2,9,2,2.97,50.48,Open,Moderate,0,0,1,0,None,0,29.826042,78.138433,4.86,3.23,3.05,1914,P2
UKD-003739,Landslide,Flooded Road,72,21,1,3,9,4,1.1,16.6,Blocked,None,0,1,1,1,Low,0,29.020391,79.493761,6.25,4.4,22.07,3558,P2
UKD-004287,Flood,Waterlogging,16,4,1,1,4,2,2.57,50.87,Partially Blocked,Minor,0,1,1,1,Moderate,1,30.551701,78.598991,8.32,5.74,12.94,188,P3
UKD-004933,Earthquake,Trapped People,61,53,7,4,18,8,0.18,3.59,Blocked,Severe,0,0,0,1,Critical,1,30.314052,78.052413,4.63,0.82,7.68,1192,P3
UKD-001717,Landslide,Missing Person,161,70,2,8,7,5,0.94,12.95,Blocked,Moderate,0,0,1,1,Critical,1,30.38968,78.083592,9.97,1.22,8.31,1474,P1
UKD-002605,Flood,Trapped People,45,17,2,1,10,5,1.61,39.93,Open,Minor,1,1,1,0,None,0,30.351925,78.346769,1.18,7.1,8.72,99,P2
UKD-004944,Flood,Waterlogging,48,16,1,2,13,5,2.7,63.01,Blocked,Moderate,0,1,1,1,Low,0,29.973076,78.12182,6.51,1.32,7.05,1696,P3
UKD-001705,Cloudburst,Missing Person,86,41,3,6,11,10,2.4,63.1,Partially Blocked,Minor,0,1,0,1,Moderate,1,29.515358,79.735604,9.86,8.55,1.7,540,P1
UKD-002140,Flood,Trapped People,39,10,2,0,6,4,1.3,33.41,Open,Severe,1,1,1,1,Low,0,30.006434,78.127071,3.69,0.81,1.44,1718,P2
UKD-003240,Flood,Flooded Road,50,8,2,1,15,8,2.04,48.22,Partially Blocked,None,1,1,0,1,Low,0,30.023968,79.120846,30.0,6.08,10.31,227,P2
UKD-002384,Flood,Damaged House,51,33,4,3,7,5,3.75,73.41,Blocked,Severe,0,0,1,1,Low,0,28.995273,79.572172,14.25,9.52,2.28,726,P2
UKD-004312,Flood,Flooded Road,47,6,4,4,5,7,2.28,43.21,Partially Blocked,None,1,1,0,1,Low,0,30.350799,77.986532,7.94,4.1,5.51,1863,P3
UKD-001286,Cloudburst,Flooded Road,52,8,1,6,12,9,3.14,73.33,Open,Moderate,0,1,0,1,Low,0,30.303895,78.007504,3.48,9.55,4.76,2742,P1
UKD-005106,Flood,Waterlogging,12,1,0,1,1,1,1.4,31.33,Partially Blocked,Moderate,1,1,1,0,None,0,28.954702,79.509446,0.6,1.63,5.07,2380,P3
UKD-005358,Landslide,Damaged House,25,4,0,2,2,0,0.38,6.41,Open,Minor,1,1,0,0,None,0,29.71525,79.662505,7.5,6.99,4.59,337,P3
UKD-003931,Flood,Evacuation Request,80,17,1,4,6,6,2.46,58.16,Partially Blocked,Moderate,1,0,0,1,Moderate,1,30.496722,78.459405,23.49,8.78,17.29,634,P2
UKD-004538,Flood,Flooded Road,56,4,2,1,10,6,2.3,44.99,Partially Blocked,None,1,0,1,1,Low,0,30.269987,77.982281,4.72,7.18,1.5,580,P3
UKD-001592,Cloudburst,Flooded Road,75,25,1,4,10,7,3.25,66.16,Blocked,Moderate,0,1,0,0,None,0,30.125445,78.379881,4.88,7.76,6.39,160,P1
UKD-005311,Cloudburst,Waterlogging,5,0,0,0,1,0,1.89,30.99,Open,None,0,1,0,1,Low,0,29.980604,78.195143,5.69,1.48,4.02,1166,P3
UKD-002163,Earthquake,Damaged House,35,9,3,1,12,6,0.07,1.67,Partially Blocked,Severe,1,1,1,1,Low,1,30.173393,78.064203,0.88,6.01,1.34,7046,P2
UKD-002397,Cloudburst,Flooded Road,54,7,1,4,11,6,2.83,60.41,Open,Moderate,1,1,0,0,None,0,29.383642,79.445275,5.95,5.26,8.49,470,P2
UKD-000318,Flood,Trapped People,40,28,1,2,10,4,2.72,74.63,Blocked,Minor,1,1,1,1,Moderate,0,29.900334,78.175941,2.68,7.35,1.74,1277,P1
UKD-005384,Landslide,Waterlogging,4,0,0,1,2,0,0.86,17.63,Open,Minor,1,1,0,0,None,0,29.586264,80.029801,13.65,1.61,10.77,233,P3
UKD-003112,Earthquake,Damaged House,31,5,6,1,9,3,0.13,2.58,Open,Severe,1,1,1,1,Moderate,1,29.352405,79.492461,13.68,2.97,6.04,817,P2
UKD-004037,Cloudburst,Missing Person,4,1,0,2,1,1,0.45,6.36,Blocked,None,1,0,1,1,Low,0,28.814636,79.547437,7.73,4.28,3.08,2064,P3
UKD-000796,Earthquake,Damaged House,164,28,0,1,8,3,0.13,1.8,Partially Blocked,Moderate,1,1,1,1,Moderate,0,29.87194,78.136161,5.37,0.34,5.25,1160,P1
UKD-003021,Cloudburst,Evacuation Request,188,61,0,3,19,2,2.04,54.27,Blocked,Moderate,0,1,0,1,Low,0,29.414396,79.433449,8.37,9.48,4.5,403,P2
UKD-001712,Flood,Infrastructure Damage,81,55,5,1,6,6,3.34,50.54,Blocked,Moderate,0,0,1,1,Low,1,29.850169,78.171305,8.13,2.88,11.9,1476,P1
UKD-003388,Earthquake,Infrastructure Damage,26,6,3,3,0,3,0.03,0.83,Partially Blocked,Severe,1,0,1,1,Critical,1,30.194956,78.050661,10.86,2.37,7.71,854,P2
UKD-000037,Flood,Flooded Road,140,33,2,3,18,5,5.0,99.4,Blocked,Moderate,0,1,0,1,Low,0,30.878112,78.599549,30.0,11.25,30.0,126,P1
UKD-000914,Cloudburst,Evacuation Request,140,26,3,4,7,4,3.07,66.57,Open,Severe,1,0,0,1,Low,0,30.187126,78.731009,12.38,3.15,9.86,1279,P1
UKD-003973,Earthquake,Missing Person,48,9,3,8,11,6,0.05,1.13,Partially Blocked,None,1,1,1,1,Low,1,30.3109,78.040099,5.86,2.54,1.88,1859,P2
UKD-004134,Earthquake,Infrastructure Damage,103,62,3,0,6,12,0.1,2.08,Blocked,Minor,0,1,0,1,Critical,1,30.327979,79.106385,13.31,2.14,11.02,899,P3
UKD-000975,Landslide,Trapped People,172,68,4,2,6,4,0.8,17.29,Partially Blocked,Severe,0,0,0,1,Critical,1,30.325074,78.377257,5.47,3.86,15.92,122,P1
UKD-000984,Landslide,Evacuation Request,26,13,1,4,7,0,0.82,21.42,Blocked,Minor,0,1,0,1,Critical,1,30.198532,78.07282,0.5,5.19,5.52,2113,P1
UKD-005210,Earthquake,Damaged House,5,2,0,0,0,0,0.03,0.69,Partially Blocked,Moderate,1,1,1,0,None,0,29.654704,79.629108,22.17,16.46,24.04,178,P3
UKD-001419,Landslide,Damaged House,78,21,3,4,3,10,1.11,20.74,Partially Blocked,Moderate,1,1,0,1,Critical,1,30.30583,79.074674,9.19,3.93,4.15,709,P1
UKD-001561,Earthquake,Damaged House,127,55,6,1,12,3,0.11,2.28,Partially Blocked,Severe,0,0,1,1,Critical,1,30.337184,77.900488,1.52,3.14,3.48,1397,P1
UKD-004136,Flood,Missing Person,52,16,3,6,9,6,2.3,34.81,Partially Blocked,None,0,0,1,1,Low,0,30.301589,78.072817,1.92,2.06,8.56,898,P3
UKD-004266,Flood,Evacuation Request,116,48,3,2,4,1,2.69,46.32,Partially Blocked,Moderate,0,0,1,1,Critical,1,30.561946,78.419243,3.77,5.49,20.85,219,P3
UKD-001356,Flood,Trapped People,52,31,2,5,5,2,2.73,62.82,Partially Blocked,Minor,1,1,0,1,Low,0,29.39725,79.441873,13.1,2.91,1.28,353,P1
UKD-005692,Landslide,Injured Person,72,49,9,2,11,1,0.62,14.73,Blocked,Moderate,0,1,0,1,Critical,1,30.347249,78.397904,13.93,5.44,13.01,234,P3
UKD-000988,Landslide,Missing Person,95,48,1,9,13,3,0.93,16.92,Partially Blocked,Severe,0,0,0,1,Moderate,1,29.809256,78.067989,1.13,1.44,0.87,2461,P1
UKD-002683,Landslide,Trapped People,31,13,1,0,3,4,0.27,5.29,Open,Minor,1,0,1,1,Low,0,30.137303,78.730603,4.2,3.3,11.55,341,P2
UKD-001641,Landslide,Evacuation Request,95,23,0,2,9,3,0.48,10.48,Partially Blocked,Moderate,1,0,0,0,None,0,30.247633,78.761566,15.69,17.05,24.71,424,P1
UKD-001291,Cloudburst,Missing Person,54,37,3,5,10,2,2.3,52.74,Blocked,Moderate,0,1,0,1,Moderate,1,29.949726,79.837067,30.0,15.09,8.8,99,P1
UKD-003682,Landslide,Infrastructure Damage,72,33,1,3,8,5,0.72,18.01,Blocked,Moderate,1,1,0,0,None,0,29.362048,79.516914,7.86,3.63,7.83,546,P2
UKD-001381,Flood,Waterlogging,22,9,1,2,2,2,2.62,64.87,Blocked,Moderate,0,0,0,1,Low,0,28.910698,79.465264,0.89,4.96,10.15,1607,P1
UKD-001934,Cloudburst,Trapped People,108,77,7,1,12,1,3.64,55.47,Partially Blocked,Severe,0,0,1,1,Low,0,30.259814,77.914818,18.88,2.52,4.31,746,P1
UKD-005046,Flood,Evacuation Request,37,4,1,0,13,7,2.66,37.55,Open,None,1,0,1,0,None,0,29.887106,78.184583,2.58,0.4,7.26,1897,P3
UKD-003161,Flood,Injured Person,3,0,1,0,1,1,1.41,23.4,Open,Minor,1,1,1,1,Critical,1,29.901761,78.080309,1.95,1.1,7.15,2122,P2
UKD-002031,Landslide,Infrastructure Damage,43,24,3,2,4,3,0.69,9.86,Blocked,Minor,0,1,0,1,Moderate,1,28.894355,79.430333,3.51,7.02,2.08,1299,P2
UKD-000893,Flood,Trapped People,51,44,8,0,10,8,3.09,75.37,Blocked,Severe,0,0,1,1,Low,0,30.081828,78.775863,11.38,6.27,2.02,629,P1
UKD-004070,Landslide,Evacuation Request,50,9,1,1,10,9,0.37,8.56,Partially Blocked,Minor,1,0,1,0,None,0,30.177354,78.813667,14.08,3.42,9.99,1969,P3
UKD-004256,Landslide,Infrastructure Damage,4,0,0,1,2,0,0.13,3.13,Partially Blocked,Moderate,1,1,1,0,None,0,30.341101,78.109405,7.83,5.73,1.33,1590,P3
UKD-000003,Cloudburst,Trapped People,30,23,3,1,10,3,3.12,51.02,Blocked,Moderate,0,1,1,1,Critical,1,30.291086,78.005478,0.82,3.95,1.08,827,P1
UKD-002110,Flood,Trapped People,154,79,5,2,6,5,2.31,68.68,Blocked,Severe,0,1,0,1,Moderate,1,28.930247,79.419553,4.57,3.23,1.43,4691,P2
UKD-000850,Flood,Flooded Road,55,10,3,4,15,3,3.03,57.31,Partially Blocked,Minor,0,0,0,1,Moderate,1,29.483058,79.46357,1.6,8.04,4.28,1529,P1
UKD-002738,Landslide,Evacuation Request,39,16,1,3,5,5,0.57,12.44,Partially Blocked,Minor,1,0,0,1,Moderate,1,30.289953,79.254011,12.28,6.34,10.64,237,P2
UKD-002467,Flood,Waterlogging,14,3,2,1,0,2,4.64,69.72,Blocked,Severe,0,0,1,1,Low,1,28.895888,79.463855,7.28,5.91,1.6,1953,P2
UKD-001915,Flood,Missing Person,104,46,0,7,14,4,3.04,96.3,Partially Blocked,Moderate,0,0,1,1,Critical,1,30.205183,78.12937,3.57,3.28,7.08,1725,P1
UKD-001597,Earthquake,Infrastructure Damage,31,5,1,1,9,4,0.05,1.35,Open,Severe,1,1,1,1,Low,1,30.351427,78.049278,2.29,0.67,1.01,1197,P1
UKD-001914,Flood,Waterlogging,72,24,2,3,15,8,4.35,100.0,Blocked,Moderate,0,1,1,1,Moderate,1,30.497436,79.333225,22.34,12.02,8.51,175,P1
UKD-005653,Flood,Injured Person,1,0,1,0,1,0,0.34,8.64,Open,Minor,1,1,1,1,Low,0,30.219739,78.731151,6.71,1.17,10.01,427,P3
UKD-002737,Flood,Waterlogging,5,0,0,0,1,0,1.06,31.94,Partially Blocked,None,1,1,1,0,None,0,30.53357,78.362273,3.84,20.0,10.01,382,P2
UKD-000727,Cloudburst,Damaged House,40,15,1,1,7,7,1.97,27.0,Partially Blocked,Moderate,0,1,1,1,Moderate,1,30.357432,78.092803,3.27,3.91,4.27,1074,P1
UKD-000054,Flood,Infrastructure Damage,67,48,2,1,12,4,3.29,45.69,Blocked,Minor,0,0,1,0,None,0,30.498763,79.435999,21.85,9.64,13.94,130,P1
UKD-001797,Cloudburst,Injured Person,28,14,7,3,2,5,2.19,63.66,Blocked,Minor,0,0,0,1,Critical,1,29.249202,80.109295,23.79,14.75,11.76,194,P1
UKD-003846,Landslide,Evacuation Request,50,31,4,1,10,2,0.73,10.16,Blocked,Moderate,0,0,0,1,Critical,1,30.494361,77.972179,12.0,3.62,13.95,2491,P2
UKD-002554,Landslide,Waterlogging,11,0,0,1,2,2,0.74,12.6,Partially Blocked,Moderate,1,1,0,0,None,0,30.404443,78.078707,1.39,2.12,4.16,1207,P2
UKD-002801,Landslide,Infrastructure Damage,108,64,1,1,5,4,0.81,17.59,Blocked,Severe,0,0,1,1,Low,0,30.222656,78.050919,12.33,1.48,11.58,789,P2
UKD-000937,Cloudburst,Flooded Road,177,33,8,1,5,3,4.86,78.18,Blocked,Severe,0,1,1,1,Moderate,0,30.333782,78.050594,9.61,4.23,4.7,2552,P1
UKD-004942,Flood,Evacuation Request,6,1,2,0,1,0,1.66,36.54,Partially Blocked,Minor,1,1,1,1,Low,1,28.917933,79.541659,1.52,8.76,2.01,1687,P3
UKD-000825,Flood,Flooded Road,107,20,1,2,12,8,4.01,56.68,Blocked,Minor,1,1,0,1,Low,0,30.245536,78.941495,18.99,7.03,30.0,196,P1
UKD-004322,Landslide,Injured Person,34,11,7,1,6,7,0.46,10.59,Open,Minor,0,1,1,1,Critical,1,29.470599,79.497521,12.14,12.78,13.88,1862,P3
UKD-003402,Landslide,Trapped People,13,2,0,0,2,1,0.32,6.98,Open,None,1,1,1,0,None,0,30.246687,78.026831,3.21,3.75,8.64,2382,P2
UKD-001390,Landslide,Damaged House,110,53,4,1,17,3,0.8,17.72,Blocked,None,1,0,1,1,Moderate,1,30.312987,77.851489,4.22,4.37,3.51,9091,P1
UKD-003565,Earthquake,Trapped People,82,33,4,2,9,2,0.1,2.01,Partially Blocked,Minor,1,1,1,1,Critical,1,30.031796,78.010823,2.09,3.93,1.26,1442,P2
UKD-000885,Landslide,Damaged House,129,65,4,2,18,8,0.64,15.76,Blocked,Severe,0,0,0,1,Low,0,30.268563,78.092023,3.44,4.2,5.92,1849,P1
UKD-001869,Flood,Evacuation Request,86,31,2,2,7,6,4.31,69.62,Partially Blocked,Minor,1,1,1,0,None,0,29.052014,79.401845,7.25,4.66,1.03,3209,P1
UKD-000011,Flood,Waterlogging,16,1,0,0,3,2,1.59,25.54,Open,None,1,0,0,0,None,0,30.267173,78.019627,2.22,1.14,5.87,2046,P1
UKD-003416,Flood,Damaged House,31,2,5,1,3,7,1.66,22.3,Open,Severe,1,1,1,1,Critical,1,30.777537,78.45063,12.53,4.78,16.4,451,P2
UKD-001464,Flood,Evacuation Request,87,39,3,2,9,3,2.96,58.6,Partially Blocked,Minor,0,1,1,1,Critical,1,29.391507,79.529802,19.67,3.44,14.26,1627,P1
